"order_id","payment_sequential","payment_value"
"c9b0a65b5794db7ced550ecc9ba178ca",1,177.49
"c9c021b86955fcf0e69e300f5358bf1b",1,52.13
"c9c090d55d074c5b0d0effca2b928d4c",1,60.1
"c9c47f859e747812a921562c2f874229",1,180.68
"c9c52a849ead8fc8b85d828ae740ec78",1,76.65
"c9c727aec325e060789405c422a90c1d",1,148.34
"c9ca2756f9123246e7feabce15ffac4b",1,38.27
"c9cb980dd4167a515f9bcb3677706240",1,75.08
"c9cdd7f64546202e53576e2997f112f4",1,39.58
"c9d576bba5cffe5797794e2a5ff5d70b",1,57.0
"c9e3d29ede6d60999c59c8626757ec6c",1,44.2
"c9e55382f594e06306eb0f4c3b3d0418",1,48.21
"c9e7e5db848d9887106af64ce027ff75",1,364.98
"c9f23db8a1cb725df9bdb3383bd72b38",1,169.34
"c9fc6a8e6b1fe646f9358b9ea7b1a446",1,63.6
"c9fddd8d2730610e00bbcda3e79fdcca",1,166.8
"ca0400dec2c292340c373e63b1c2c597",1,707.68
"ca0400dec2c292340c373e63b1c2c597",2,50.0
"ca135e527ced56014617ee57b5386a2f",1,101.95
"ca17ff805d3509fc245f7b04f0db93bb",1,186.85
"ca186afb25218627f21f78bcb9a5ea08",1,120.4
"ca1aeded94b48bff9b434a7512cee7ce",1,41.88
"ca1e57dd2789cc1abefc1e5b9a76e26f",1,42.32
"ca232f56f19ba1b6db4b6cfea0d514a2",1,163.06
"ca28049cbd8e65a6e26834584bb3d38e",1,122.92
"ca290a06ee0945b956f79c93b5191633",1,175.1
"ca29aec188eb04a764fce98c6f69232c",1,168.35
"ca2cb714eb2ebdd28590f2ce998c2043",1,38.72
"ca2e7093f56203c8fb07cc9c6590461d",1,84.58
"ca32e37618d388555627885cae8a34d5",1,37.65
"ca36cc19c0a413c8f724ae07323cd2cc",1,107.24
"ca376f8f4042e61688af8cfd32d4e80e",1,234.08
"ca3bf4af04cea159087307d0826d5ddf",1,186.7
"ca3ccd05ecdf6c73297349c485e668c3",1,123.38
"ca3e0f1e4ed59d1d4462cc278dbc3130",1,135.86
"ca54499cdd91809ae3a82f84db2cfcb5",1,92.08
"ca5ccd6f38886e13b649728f72ef2d31",1,112.84
"ca5fde2f82e0bb2a7e7727f165b28abe",1,24.38
"ca610b1fadf583e1e3c68c999643494a",1,72.38
"ca621c614abfc6d64f4a093ade1249b9",1,85.14
"ca649df2968bbbc843a5c75c7bc803ba",1,443.34
"ca674a7cd949c98c9e02bc4c5922836d",1,21.09
"ca68bb718c53d348a0428fa415efae79",1,73.03
"ca6c5ad670e608ffff583b9ae9de0eaf",1,165.04
"ca7adf1201471598788f746ed74c825b",1,110.13
"ca7e19e74d65b16d67b264b37172cb1a",1,27.19
"ca7f087476abd2a0a52b29410dab0939",1,199.26
"ca7fc2f0ccaa981c829f79898f513337",1,71.33
"ca860fbc7c3132b89e9e134a00652215",1,195.0
"ca8909b3f3d130ce4d68392541e91800",1,217.09
"ca8eaa7367f04ef547edaa942ad53386",1,93.72
"ca8f94a99a8120c559e416275a535066",1,92.76
"ca9012a0bc23f8c1b5be9b7e4af8fa5e",1,47.13
"caa157284ffa71411abb3f7b94102de5",1,75.65
"caa275ffe24eb1662c6e22a43e200622",1,394.07
"caa54c0c98a40fedc7ee2dfbae713846",1,840.82
"caac6605538949c162e1301b3280177e",1,128.83
"caad12af34fbebf34b56c9a05210f5e8",1,30.77
"caad52d4e709edbd81fa417ccc0179c0",1,113.05
"caad8650d057e45848943e18ad94ad73",1,131.62
"cab041d8d606d6c9d3165da578795340",1,50.14
"cab13114944552c84f29e6f12aeeba5a",1,34.09
"cab618a13f81a7ad42573993ddae2ff2",1,210.61
"cab6aa158d9699a614d92fb920c9ae3e",1,55.46
"cab82738404ec4bf9389ddd56a7aa784",1,174.41
"cab86f1b8802835f13e9fee67ae7ee13",1,206.14
"cabbda9faa21b3ae37ff649c0fec4f55",1,162.19
"caca64f71d73695719939294fa88c791",1,371.42
"cad07bb1dea448e4277d6bb42be1c1af",1,312.49
"cad2acef57f845758b7d0da4ee76a3e1",1,276.44
"cadbb3657dac2dbbd5b84b12e7b78aad",1,409.79
"cadd4c5765abf658117f2cc7e2a639c2",1,130.85
"cae550bd1bf7bfba357a10319a0fb4be",1,78.93
"caeb9def6ebb2881fa87b103e015e814",1,104.68
"caef38892cf9eefb7fa25d54e803ba20",1,126.68
"caf07fcb4e0d35fb5e9f6e3eeb294ada",1,119.48
"cafaa2f3a1466caa4be0de187d9a228a",1,194.64
"cafc9b2f7d35ec42bdb74347cc6e8a70",1,55.63
"cafe257a6af47e3a0f99d202c0bbdbf4",1,34.31
"cafe257a6af47e3a0f99d202c0bbdbf4",2,1.63
"cafe257a6af47e3a0f99d202c0bbdbf4",3,1.63
"cafe257a6af47e3a0f99d202c0bbdbf4",4,1.63
"cafe257a6af47e3a0f99d202c0bbdbf4",5,4.07
"cafe257a6af47e3a0f99d202c0bbdbf4",6,2.43
"cb0bbf1c3c3c44727e7374c8ec944154",1,37.38
"cb146a1049b500293d63495c05722085",1,162.22
"cb161f108a2062a82651fe528b39ffa7",1,218.04
"cb2acc8f1def3d443b4716cdc8188102",1,35.69
"cb2b577a4ebd84bf84ff3990084d490f",1,149.91
"cb2ca9584ce09074196d8fa3f3ae804b",1,65.87
"cb2dcd0d679928c3c5d29e5479982901",1,143.99
"cb303a906d3da8596487dc9de116fae8",1,23.2
"cb33ba59f7f3b3d1f5caf3e8176551ea",1,64.0
"cb3830baa25a82fb69d5256ffca9b6a2",1,84.03
"cb3de7d61844179c7014160319550eb1",1,133.76
"cb478ef8997c7e80eaf0bae4ccc02a6d",1,65.0
"cb503219f1a73d8a4dfe8561be373c99",1,161.37
"cb5c4ea12e93c16a94c2bf3dbafa0fe1",1,50.9
"cb5d26cc320462a7e5d9e14a9a6b0dfb",1,36.69
"cb5fbb27c5009572818e03f9e690edf2",1,117.07
"cb6195812502c1fc75d2a379596543a8",1,142.44
"cb666a5ed3eec739fae136c3da8552c7",1,264.67
"cb6788e2b64ab1ddde45555de93c809f",1,248.85
"cb6dff9394d43eeebcff3c8caea9375a",1,53.08
"cb6dff9394d43eeebcff3c8caea9375a",2,61.37
"cb6e441ff2ef574ce08d3709426f88ec",1,34.81
"cb82043e13f8881ba28bd6586112e3f5",1,116.05
"cb9055a03715c49c0d9aa0d1d2161e9c",1,169.4
"cb9419b2db4cc2797c93a4d4cb27eafc",1,56.69
"cb9988b1ddad2cfaf954e9ce3fec266b",1,106.78
"cba168048c28675b998a0b46d19a672f",1,117.13
"cba44aa41766f6210b875f576a4241e4",1,51.76
"cba47f17b35cccac068f7f6cec4d99d7",1,84.19
"cbb39c59f8084f27c248bd5c3a1cde7b",1,244.35
"cbbfd069a2876e5db34ae76d6d796c92",1,76.18
"cbcdbe6b464173a568087f71cc7593f5",1,578.78
"cbe9e2376e5d8de3c057ed58a638403d",1,62.42
"cbec497198427d28e8c84e2ccaffb6e3",1,223.26
"cbee613df3011873a6857cb4762348ce",1,497.52
"cbf3948b0c5e72fc6ae9b3decce90451",1,85.14
"cbf5771b59c1f5688a8f8224f08607eb",1,239.42
"cc03f6907e3230fc27f728ed4e977534",1,219.2
"cc0482c9c30742e1f8ce96e0e1cebe07",1,36.46
"cc06813c8d9909633f390ed9b5df999f",1,173.59
"cc162c1cd7cfadccc729922aa7fa2d2b",1,525.46
"cc1b834e8d019a8c71e3c3b1a23edc61",1,75.76
"cc1cc1d6081f7f07a16cc1a3e4ba0b78",1,208.41
"cc204c830046f86bf426b21e59e1e1da",1,236.0
"cc204c830046f86bf426b21e59e1e1da",2,100.92
"cc2462dfe3164edb93bf14003c301c3a",1,185.94
"cc35448ebfa45049a22c185b46a7a46c",1,305.19
"cc378c27f87ead12f2c154eb5fde22d2",1,80.2
"cc4687e4e102c1c8c606a5a0a8e475db",1,1391.79
"cc4857fe4fa6ced8926e873eafe6f7eb",1,127.92
"cc4dc2d6667cba8c386c69eb4f76f0c3",1,331.02
"cc58d2040605eaadced18735aef5bbb0",1,367.2
"cc5f102c481f67aeb5e598a26d5db0f6",1,36.29
"cc66dee6fbc18bb79903c3a2cc14ff52",1,136.4
"cc69435b3a477ca3247cc9811da7f589",1,40.96
"cc6adfff0d6a6796585ca1d0901f0ea1",1,71.82
"cc779b75630b5b63955c7167fcadee93",1,41.36
"cc779b75630b5b63955c7167fcadee93",2,23.23
"cc7a31d7b05b15f82757614d415a1d08",1,96.02
"cc7b510ece4b6212269c87aae1a60658",1,374.73
"cc7c3c9e0e52b2748d1843228f84c9ad",1,147.35
"cc80504e2db2b7b744e2bfe2450c95d3",1,59.51
"cc80e8ed42d1d4ac3dbe8e800672d01c",1,81.16
"cc8304651e8857627e56aca5207db748",1,40.09
"cc8389c87998ef48d592285b08d5106d",1,39.09
"cc85879fb8f1767ad9b67dbcfa113e7b",1,131.75
"cc86a65e920aceb9fe3bbe49bab2bd52",1,46.01
"cc8f800afe212c5d7220f86d3a8468d1",1,106.21
"cc947927fd992637599f2b7f487adc7e",1,87.86
"cc9782f02aae34f01d12f3dbee4d5d93",1,192.12
"cc999e83cbddd8f4961651258b551003",1,72.75
"cca3b312005f0dffaaa7a243953da501",1,81.72
"cca51c8aee8800be07563b1ed2bc4bb3",1,67.5
"ccafddb54a91c4cebc1ab1ba6fa5f68d",1,571.48
"ccb3e2fc8477b6fd3e3edf0dad0211b6",1,235.12
"ccb78ed7a1acba9d251c8626f13097f5",1,57.48
"ccb8b4e769ca2b38efbde774aaacc166",1,263.8
"ccb8ce3ffe5d4fcd8e6ce36276f9512a",1,353.76
"ccb8ee5d95fda81582a5b5075517026b",1,84.84
"ccbabeb0b02433bd0fcbac46e70339f2",1,43.0
"ccc1002577e950545f551f79bd3cf01c",1,40.86
"cccb62677b6ed93ec68f4428a0ad81ee",1,81.72
"ccce262c4b1775baab94c62c954014c8",1,299.79
"ccd7d6d23c5d29de6367dd5332aab16d",1,22.77
"ccdb48549002b54a62ba6d41ee492980",1,64.23
"ccddd1bb47228d484521b1d3613e7b28",1,58.03
"ccdf8513301e655dfe3d56c014952cd4",1,80.11
"cce13fe134ba73a890b0d0b98c97e02a",1,82.68
"cce3f49cd454ef2ad2924bc694eb1df8",1,93.48
"cce9265db762ed6a292410cee5e5369b",1,367.11
"ccf0360c8b7c2fbfd429c07b9d55b316",1,88.56
"ccf15697e8a9c460dd3bab4f04270c9b",1,241.61
"ccfa6e3822b06cf58321331e07db2a2a",1,163.44
"ccfc23e8a089afcb9b3e98ad1eadb5fc",1,232.78
"ccffad477fa78262d2690795ed9a2016",1,85.14
"cd0589dd69b11dbb8ca5adbe3fb753e6",1,132.0
"cd073a09b3f9f8f60fe4b7aa998f2ca0",1,75.52
"cd09c24e7f20280427dd7bf69a9d21db",1,1342.63
"cd0b9d874096dca1dd609209e76ce7bb",1,57.91
"cd0e3aa0b83f4e50e2bdaaaf840a54ba",1,19.69
"cd204f2c023b810c30b9d94d83549c84",1,102.03
"cd2457140ff84327d7d7030053b80fce",1,172.87
"cd24c66d2639db024d0841891f1549da",1,53.63
"cd297c74672655559f2c22ea2a1550eb",1,142.83
"cd2d1270c05b7eea6c1be319b78ce73f",1,410.38
"cd2e4d6d0b853db1cad25cd418d04ae3",1,113.62
"cd383d7a5f926abfe7b2ee1b80078b45",1,780.68
"cd3b8574c82b42fc8129f6d502690c3e",1,40.95
"cd452825757203504f7c8c7ddd201907",1,55.13
"cd4d7e23c22aeff7984a40a3045e9751",1,170.46
"cd590811ef0d897b885bc97352f1b34f",1,162.89
"cd664e197521a82f89b34d1af4af7aa0",1,57.68
"cd68632e7dc6d980f29dc6826a936d03",1,39.51
"cd68632e7dc6d980f29dc6826a936d03",2,199.15
"cd82b3b68f4843cceb338d860b8aa006",1,440.12
"cd864dfff08db3d739750d749ec053b3",1,47.1
"cd8f1098418f4fcc23c29232d9c04dd2",1,73.15
"cdaa116d3c2521b4b6976043508d0943",1,61.77
"cdae097ae448ea48b9b45e2b3569e9b6",1,923.97
"cdb4c1d38fee4e877cf3102aa0c5b814",1,113.77
"cdba3ddb2a93c5bb758212a2114cab97",1,35.01
"cdbbf42ba3892a989ca5b644ee43db7f",1,39.07
"cdbbf42ba3892a989ca5b644ee43db7f",2,34.22
"cdbe906438125d1d5bf88bb289f8ed61",1,132.49
"cdc0800fdbf7580a26201f0a1529ee1f",1,78.71
"cdc1504eb9521a2941c00363ee8288d2",1,241.22
"cdc1ac6a94d34f438c153db4b7b5a691",1,237.14
"cdc62ef71741b912ed0378bd8493f884",1,237.59
"cdc80ab03580d7d907ecd33ae7818caa",1,102.03
"cdc8fc8cc642886abe16af26b0781daf",1,110.61
"cdd077f14d312b2490a97e9b1fc0caab",1,513.22
"cdddbaf91f8abd761e51c7d5f035695b",1,254.04
"cddea1bd1a4801af96fb84aab51b00fa",1,106.44
"cde3f389a60c48bf85f49e8daf2144f9",1,101.14
"cde6f96935cb1fb7f0dd8e2ebf195573",1,37.77
"cde746ccdc9bd5d1ee4772ec20c7bd13",1,56.6
"cde7b249a25f9dc499c58e5ff1ca7dcc",1,50.75
"cde7b249a25f9dc499c58e5ff1ca7dcc",2,50.0
"cdf2839409d0f62e2b2e61b62b72dc16",1,80.21
"ce136deab0b93414db6536909873e31b",1,80.11
"ce18cf057088cf275c41fc9510ed53ad",1,63.42
"ce1d43d723c88bee2b9c749198eb023e",1,140.63
"ce2667764bd01eec8aafd6f09282c9cb",1,91.18
"ce2a343a30b603fc0e6e886211c02666",1,175.88
"ce36799829f380bb23aa467649d173c5",1,161.31
"ce3a102e866be15f5e59e79a3f18e351",1,102.48
"ce3a36c0bcc4edf5c49a0a29b3da3963",1,109.02
"ce494340c13f9d32e146542913726ce2",1,40.22
"ce4c50f30197a0330b034d27da7f5ed6",1,161.27
"ce4c70f737d1a9edba23290f6031d076",1,117.38
"ce4cd882c938dbabdfdb5637c78cc088",1,188.52
"ce4efb4625d3d33a367d95cbc27cdef2",1,235.06
"ce4fc11eef7cb0c2cbcaf63598e3bc29",1,64.9
"ce54af4e3da631822ae6be14ed5bee6a",1,48.72
"ce5f7f7ad317c7433154353ccd683f5b",1,54.27
"ce5f998d724ed1ac61c890e33b24a33f",1,187.43
"ce6b3b598089dc75751e6f6d7a343417",1,27.79
"ce6d150fb29ada17d2082f4847107665",1,1586.47
"ce6f76eb40949df0b5b6ef6936848d9b",1,182.11
"ce70855bb79f7086da0e4974f7324ac1",1,47.84
"ce79ae0eb1e344fbf19835147efc64e4",1,120.0
"ce79ae0eb1e344fbf19835147efc64e4",2,73.06
"ce7be36d78630d654873b810b8d354f4",1,162.9
"ce7cf6dd8f80dfb98716950ae40eca59",1,171.75
"ce7da3c96f70e4febad6c91b835784d8",1,144.95
"ce8502b200546c12a54e51a65f313f34",1,45.55
"ce86fa5a5108884726a2244bcae51ae6",1,19.62
"ce9924e409dde4b753e2893f0835ba62",1,81.92
"ce9a2992255c9322f85dae692b8d4c11",1,124.81
"ce9ab4cfbb50936abf90ef14408b41c7",1,31.72
"ce9fc4b5d521bad32b0c3893b9b3788f",1,239.05
"ce9feeba53c652dd6569cca62e2bb287",1,56.86
"cea2d13406a9f18e04f5d57fae9929da",1,86.2
"cea7721ef82b51a0f124b20170c1e167",1,116.79
"cead9dc81ce08f2255afff2701c569d2",1,186.85
"ceb992824b749348734de15eaca939ac",1,21.59
"cebe9a3966a2fc8ffd1a3c5996678283",1,96.65
"cec79ef92819a9f1f2009e1d8cf26db8",1,22.58
"cec8f5f7a13e5ab934a486ec9eb713c8",1,94.84
"ced1ad511f0040ea9b8eb5008d7d1344",1,127.41
"ced223d7a62d120ce4105b38eb399eb9",1,211.48
"ced791864a1478d28bc041d61f8ce2f4",1,8.42
"ced791864a1478d28bc041d61f8ce2f4",2,7.58
"ced791864a1478d28bc041d61f8ce2f4",3,8.42
"ced791864a1478d28bc041d61f8ce2f4",4,4.39
"cedac928ba1f320f1f61e79b3801b5c5",1,28.62
"ceddc11f4f78257d0fa6750091d378b4",1,32.38
"ceddfb05b9a267360bf733384df51e34",1,72.14
"cee90a4ed9adb7e720e6007bcc43e4e3",1,62.01
"cee9f1845c95efd83885a0b2f7a22b83",1,64.4
"ceea38b31a5a6c55d09d5c190aade249",1,98.37
"ceecda7c9b24cbff643a6c5119a9ec6d",1,28.31
"cef147376bb33bb005a1402f6d1df975",1,32.09
"cef1e24f9b327a9571e045a091dea452",1,45.48
"cef3c3045c93eee043b5f3df78466d5b",1,151.89
"cefa8ee1540139ac77fa0c1b4ff1f04b",1,86.05
"cefe70775d8821c8dcf166f843d38d1d",1,75.16
"ceffc136b56be2a9062d21d6b869a0a1",1,117.27
"cf008a8ccb8f6eafc66de884e6bc2728",1,278.63
"cf014dc8804713618176fc95af41b221",1,24.17
"cf014dc8804713618176fc95af41b221",2,81.93
"cf014dc8804713618176fc95af41b221",3,25.0
"cf014dc8804713618176fc95af41b221",4,0.56
"cf020d5028c46dbd39ec2f9345777cfd",1,77.53
"cf0279ca08c3174b3d12ac64091f859a",1,140.06
"cf0c47c42ff868bcd8e038ee2945c1b1",1,151.89
"cf0e7f7b96ea1d2939d084ae7b99f10a",1,764.52
"cf116ba795f8a5b8f3f0cba2d9f2d692",1,100.34
"cf18c0b77059499a99818871229ab994",1,149.85
"cf1bc456a0d5c63bb6c94d3b8b2c56e7",1,71.27
"cf1d0b87e826698d649f105224d60d8f",1,95.99
"cf1d456a58d288fdbbb0a7f28b0b3aaf",1,26.09
"cf2159bbc127ae7a92a057266d687260",1,81.32
"cf223cd5f53b6a5986f1ef788d3e9e83",1,141.11
"cf229e9a3df6543d25bd826262a12a8a",1,20.75
"cf229e9a3df6543d25bd826262a12a8a",2,50.0
"cf236022e4e2a6dd53ae41f8c87ea653",1,88.67
"cf30fe76d1505192acee1c6dccb15545",1,47.72
"cf34fe44babb9fd001a001acfa43cabf",1,110.16
"cf3953190a955e0f2e4a8552279713b8",1,24.77
"cf3a9fb2f3b7b0d71c3a8e59c01ad281",1,620.44
"cf3c9d37ec74339e66e6fe4daa089fe4",1,57.42
"cf3d593f97ce4a58adbd6b488579fa36",1,20.29
"cf3da3c7f3915ee38eb71471c6aac434",1,91.23
"cf40f4e7a565c0a50f13f0d95f3f3cc0",1,45.89
"cf439d61252ef55f81ce2e531d64a275",1,58.19
"cf4d00ace6566015d92509e1cc8b243e",1,123.01
"cf4e2fbc22f6efdf6c5988003626bf48",1,44.24
"cf4eff954b06c19d96be7d6792a1da3c",1,48.13
"cf511b6f35ecd9bc09d2c35ae9d0cfc7",1,144.23
"cf55d16f64505cb0732aeb401f30b591",1,212.43
"cf56d3d1b65accb1412da2abc22ff4f7",1,28.62
"cf61ad2218e5c14397e7c0ba7a6a50f9",1,35.14
"cf68d1708492cb14a50e5aeb9b7abe1e",1,133.76
"cf6d45bae6017043952a20f3457379fd",1,13.87
"cf6d45bae6017043952a20f3457379fd",2,31.17
"cf73d05412c13f66cf861de75a6f1035",1,163.69
"cf753c9874f18f99ba2ae6ae04632905",1,28.2
"cf771efcb04c578f9d3619f2632d8333",1,87.55
"cf7dd05504fa5d4ddab58fcb69bb18a6",1,111.86
"cf8734286de02dbdf9700cdf2bf07976",1,55.04
"cf89399a034c96945092cc819f31801d",1,159.02
"cf8ace9395d2ee06b4b513df8ba682b3",1,52.38
"cf8ba6c5f0ac149f8e8f55217c47e967",1,769.34
"cf8d72f2d5f3f85c3b72a64842862842",1,114.2
"cf8e0bf248046a2be2b5ed74b01f98b2",1,181.81
"cf8ed2e1892b687d2ab983835459a604",1,103.47
"cf8f7b73e35cb19ff895c2f45c1ded72",1,111.4
"cf9b4bc8a0831980b324e030bf8cf1f3",1,117.46
"cf9bb4d37d0b4a4df8b2d95bc83a1539",1,38.04
"cf9d814ad8673ebdaec52528c1f7a7ca",1,101.25
"cfa2b603d428bb936f63a21c3f2b99a9",1,21.75
"cfa5771f3bebddd9dac8172a9305b820",1,62.0
"cfac974a41d4273d522456d2840dc2a6",1,296.44
"cfae1e992eeb0f51ba0de3ddb87b33da",1,134.38
"cfb361b2049fa0ddeb6ca3959fa0767d",1,67.57
"cfb88f9053ce059b4de5d506ca4a2c5f",1,323.34
"cfcab3d63fc144cd189d0af6e9213053",1,88.74
"cfcb1cc2e9f4ebf0caea1584195f9046",1,368.92
"cfcdaec7ddcaf0a8ff1ef398575d9917",1,166.23
"cfd355e6233b9854f7decc72472f9c3e",1,36.77
"cfe2129968372224ea392ad47c0d5b02",1,222.8
"cfe4b206b7a8acf6ca84fb710d61f968",1,210.63
"cfe5cfa623b5e9cd32abf47ac65b3776",1,44.72
"cfea19cacc7328f2fccb914fb0fd5fe2",1,445.94
"cfed781f36b83cd848a78200091e54d1",1,350.37
"cff0989119cf4c7e05ff4e35210f9869",1,75.53
"cff314344e536186940328c1c6ceec96",1,48.11
"cff47646caf0e301a4622b80cc415cb9",1,173.53
"d00324ba609a8298286edcf713565755",1,174.65
"d00beb3dc9b2e213d9ea5ee30b0541f3",1,102.13
"d00e79f339bb76a1b6dbcc8cb41934e7",1,113.44
"d010facca14d57e997bf54e52f0ea03b",1,54.38
"d01376995a52b231a198a5f484b20841",1,51.84
"d01c5b46e00bd214519fe9f64bbb2649",1,93.72
"d01dff4d42c2ef5bdcb2085ccf391ed4",1,46.39
"d022bdad33a575ca5edb8c4d51e44310",1,70.03
"d0269d8e6e340202e519f59cefeb094d",1,125.88
"d028d198f371aec5c0bbcadfc46c943c",1,34.13
"d02a27af33a8164ec42eeddf27c5ad59",1,127.5
"d02aaca43ec41972a88b471ff9451970",1,63.27
"d02add6627c4d73a21227674f39e6f86",1,151.7
"d02c31bf4f5e040587f04c64f8e0ee9c",1,120.91
"d0317266c850466c6599360d6c376200",1,186.9
"d032dd122bc93c30a420b6ee101c7f69",1,27.87
"d04051e8bfce56a92e0834faa72d7a7a",1,374.68
"d0467704fe947b94f1fee589531cb69f",1,102.02
"d04e58d009641c790ddf6b7b41790f87",1,114.16
"d0570bed0cef820342eaf13ccae334c0",1,82.73
"d064d4d070d914984df25775004fce96",1,370.55
"d0654bfcd7000854a697aaee3ff7c5aa",1,24.23
"d066f04ddf4c2a5e300dffe36209bccd",1,30.75
"d072721a35666a6441234e765e92e205",1,82.0
"d0735172d1bc5aae5bd8abb3675e6556",1,82.87
"d077bdffbb5406992a86cb86d68f80c0",1,152.99
"d07ea9203ae0a6ea15a2eacc87b4c0f7",1,33.73
"d07eb552f514f38f0107ee31243f8104",1,76.31
"d082758d583505f358d7893ac95d4f0f",1,150.91
"d087b8e096ca051f548e29b324272834",1,72.05
"d09a3206dedbbbf1b638fce8d0a27e85",1,81.82
"d09d9dcfc60768eca86d23524469aaac",1,287.77
"d0a13158f5857572b99f8f9c6be9cfa5",1,40.53
"d0a83a557633b44cd383dd6e539be7fa",1,65.71
"d0a945f85ba1074b60aac97ade7e240e",1,541.0
"d0af04d05d7d5f1b5e65ae9b6278f57f",1,360.26
"d0b199e7a170e05f24540eeb3fd3b278",1,45.12
"d0b378f9d33cbf6b21c01295494a9ef1",1,39.73
"d0bec96aad189992b278688279ba1511",1,99.9
"d0c657a6c80777d2c1c616e0cf917e32",1,22.95
"d0cbe4010369ff1b911352d8d99b162b",1,94.87
"d0d2bc60ab96a5450c4182ecfa069ed9",1,90.88
"d0d828105d7a6106d4b6cfd55607c278",1,163.52
"d0e532f7dc3f516d8fcff81b062f05ec",1,207.7
"d0e7c11999696d6e68df274547d2bd99",1,163.46
"d0e9849de800fdb4cb3b5e6d42c6b367",1,85.79
"d0ec19bf3a898ff42bbe48cdc06bb7fe",1,63.29
"d0efbb6a217254d95a9e6adf0e0454af",1,772.4
"d0f2eab6dd80aa594023f8ed3bd024be",1,135.95
"d0fb3aa60de69b80cdb04eb31fd28032",1,102.84
"d0fcb0e64631dcf3a108b1837a69d9a5",1,5.37
"d0fcb0e64631dcf3a108b1837a69d9a5",2,31.99
"d10090be5f75fb89b6817469f0ce1a30",1,32.13
"d10d28ad0c77f6e4e64642c7069a9f80",1,43.37
"d10eafa208521dc30796e6a26099b6a6",1,62.39
"d1145062aaf9a31027f9fdd20e8bf0c9",1,114.03
"d11450f714cbee2ff7df6b663fb79781",1,95.18
"d118d545516947d2d82fda28e9d631af",1,112.1
"d11f4ebdaac0950df9e15dd286ddbe81",1,35.0
"d11fc5b9e5bf7a0c4ce41b04a59f0154",1,353.3
"d120a708fb38c8232ca1d0ca112731c5",1,357.77
"d121cbcb7091fbd55ad0344e0f045982",1,49.7
"d127d99c100d3b63c29a600aab85fbd2",1,92.9
"d12824c34f6e0552f57e8d8821242084",1,210.08
"d12ab5d1454294ce820fd1ccc56d760e",1,103.13
"d13130a0433949ba242b2f0632fd49a2",1,171.32
"d1317386b0c2c4396a15bc89ec59b04c",1,73.34
"d1322489f9218946b75ab9822e92157c",1,25.13
"d1329f2d9a7c9c972b1ab5c6b7c8d3a5",2,164.8
"d1437fcc5adf19257e6e1bb890b6c94d",1,139.15
"d14460d3fa8f54b8f0f7befd11820202",1,41.85
"d14a4f8c84ab5018248d47b2170dfbc8",1,283.88
"d14be34d97ddedb3f0b7379757f862ae",1,73.47
"d14da316939ad2245cd4bb898bc45a62",1,40.79
"d14da316939ad2245cd4bb898bc45a62",2,9.55
"d14f57164c76dc1c2abe706a1bf71153",1,164.33
"d15a4add9a1af2006ad10d70d9a4b634",1,106.47
"d16112398f9c83cdef02abee328caadb",1,23.66
"d16112398f9c83cdef02abee328caadb",2,10.47
"d168723fbc108ab922a23516046a4b42",1,295.52
"d16add0ce9751d6b9e83bcbea48aaefd",1,203.05
"d16b2207d93383dc91aa5da54cec3d0a",1,106.16
"d16d35b47ec2d842e3846a4c7f4586d0",1,77.75
"d16e915397932f8b3510f595170d1d6b",1,48.22
"d16ee8324145ff91c54bb7edeb651801",1,111.74
"d17168fed59b987a3b0f2b7d2be18ca4",1,80.77
"d181dfce5d8355bc51c2370c6910d4bc",1,497.62
"d1846363415db8171f834ad2c5ad25d3",1,48.21
"d184a50b5e40af5b04c71ea71a0f6637",1,350.93
"d189540593578f8076e6cf12e73a8eb8",1,172.23
"d189b98b9c4f5325db664c5455fe927c",1,341.58
"d199bccd68b67266244fd9e225d6f77e",1,16.22
"d19a87282922be2fe89f5234b1bb6c14",1,74.05
"d19b8c6b433223ffd798af28489ccc02",1,138.82
"d19ec9502348424357f7a9bfc4173ddb",1,83.87
"d1a0874a41563f4f1cb865d11acec8e2",1,69.9
"d1a10e07647c7845b8590cec57d589c1",1,517.15
"d1a22a39de10a881fa47a509a1a9073b",1,64.1
"d1a247356c40b7de748a36342cc9affa",1,49.4
"d1a82e2009b5e83098aa37edae34c7c1",1,54.97
"d1b1a90a35eab67950b29a4a38f9a04c",1,109.18
"d1b60751a74a563a60ea5a1ab1ac6969",1,84.14
"d1c60fd7acd42b1d2e2aecfeff348b23",1,67.62
"d1c6fa11a0fb958619647d438f9e4849",1,87.63
"d1ca60cfa5b276544043d344ad224285",1,472.72
"d1ccec3180d63d8bfd37f65d34f07da5",1,27.67
"d1ccf9110e914e714e76f6434142710f",1,154.62
"d1e7343d9fea35ce6330478c84f0fb7f",1,71.49
"d1ea13fc1406243e6f6134582bf1bbc5",1,1432.92
"d1ea55f7318ed68dab3622af81e15141",1,65.0
"d1ec61b50c7780944fab32ad8b873c85",1,53.24
"d1f23373fcc8819b0168ed403939600f",1,58.27
"d1f25210559c9ba865652af5e11d6acf",1,50.69
"d1f54c6a2a7015c5687439d6d4e971ba",1,92.97
"d201c804379d3dcf1d7c9047b3abcf92",1,99.8
"d202554195e58c33ec744226022191f1",1,179.78
"d211250c55eeca57b507cfe8e97e8d7d",1,73.34
"d21873cfa21e689e4dbfd43a99326424",1,706.84
